product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/megpar-155-trend-new-black-stylish-look-comfortable-casual-shoes-womens-training-gym-women/p/itm10e43aa7a7b8d?pid=SHOGXC4UG26ZAGSZ&lid=LSTSHOGXC4UG26ZAGSZWWOF9I&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_1_37&otracker=search&otracker1=search&fm=Search&iid=en_OaHb1dH5v305WDihPqPSYHUZF46GRLBZdgU7s5fZxIV6noc0jkcpDPsRbpHKp6q_VMPbkUDdNFBR5ruWGxyO2w%3D%3D&ppt=sp&ppn=sp&ssid=0l871jyp740000001735941944797&qH=32e27b1148959538,155 Trend New Stylish Look Comfortable Casual Training & Gym Shoe...more,MEGPAR,370,0.77,3.9,664
https://www.flipkart.com/knoos-training-gym-shoes-women/p/itm939e93063f103?pid=SHOGXHZUETYEGWN6&lid=LSTSHOGXHZUETYEGWN6E3LJ2O&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_41&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JUvl9cRQojINz7S6nIIki47pYeulCeWrUmg3KyWmEEWEw%3D%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,Sneakers For Women,Knoos,540,0.86,3.9,2903
https://www.flipkart.com/roadster-sneakers-women/p/itm0291815971768?pid=SHOGRNN6UTHGY3SP&lid=LSTSHOGRNN6UTHGY3SP38KWQO&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_42&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JWRS_3TLxBL8UNsW0_1GCDIR2PWU60WXitKfD6s6NNS-w%3D%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,Sneakers For Women,Roadster,758,0.81,3.8,4017
https://www.flipkart.com/campus-zoe-plus-women-s-casual-shoes-memory-foam-insole-pillo-slip-walking-women/p/itme2a0ec4d905e0?pid=SHOFXFETF79TAVRW&lid=LSTSHOFXFETF79TAVRWTO22RJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_44&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOFXFETF79TAVRW.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,ZOE PLUS Women's Casual Shoes | Memory Foam Insole with Pillo Foa...more,CAMPUS,764,0.04,4.1,22437
https://www.flipkart.com/roadster-sneakers-women/p/itm1f118ecbd72ef?pid=SHOGRNN6SGTJNCVD&lid=LSTSHOGRNN6SGTJNCVDBGN44E&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGRNN6SGTJNCVD.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,Sneakers For Women,Roadster,758,0.81,4.1,1821
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itme0169566fb399?pid=SHOHYP7HEHATVCHH&lid=LSTSHOHYP7HEHATVCHH8VCU9S&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_47&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JVGQmSCidnZuPXfZkbuYBSCFGptZbJ-P_8zLr3WHeCAqPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Runn...more",BERSACHE,713,0.86,3.9,1195
https://www.flipkart.com/bersache-premium-sports-gym-trending-stylish-running-shoes-women/p/itm0c0db821558d4?pid=SHOHYBKP5H5RREK2&lid=LSTSHOHYBKP5H5RREK23SWLXP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=en_MpI7reaWGFP4HD3Q_jti7cVrbzw4XMq7JBAQCXGb1JWbprYrwDrScu9_nhJs9ZGaIMHolhTWIQ0GCe9-a7sBafUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"Bersache Premium Sports ,Gym, Trending Stylish Running Shoes Runn...more",BERSACHE,545,0.89,3.9,816
https://www.flipkart.com/fabbmate-trendy-sports-shoes-women-s-running-walking-memory-foam-running-women/p/itm7bb00afc6cd04?pid=SHOGZEPJBD4UHS7G&lid=LSTSHOGZEPJBD4UHS7GQIJINY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_53&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGZEPJBD4UHS7G.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"Fabbmate Trendy with Memory Foam Running Shoes For Women (Blue , ...more",Fabbmate,360,0.55,3.9,154036
https://www.flipkart.com/campus-raye-women-s-sports-shoes-pillofoam-comfort-cushioned-memory-insole-lace-up-running-women/p/itme7a7578a5677a?pid=SHOHF5KZFPMQGT53&lid=LSTSHOHF5KZFPMQGT53UHU04K&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_54&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOHF5KZFPMQGT53.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"RAYE Pillofoam Cushioning & Impact Protection | For Running, Gym ...more",CAMPUS,979,0.51,4.4,11018
https://www.flipkart.com/tstar-black-shoes-women-training-gym/p/itmca76348efc3c5?pid=SHOGX4KVCEEHGGFG&lid=LSTSHOGX4KVCEEHGGFGWS7AVD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_2_55&otracker=search&otracker1=search&fm=Search&iid=5cce217a-ebf2-4cbd-9064-f2220ac1a767.SHOGX4KVCEEHGGFG.SEARCH&ppt=sp&ppn=sp&ssid=hgvptii5a80000001735941948444&qH=32e27b1148959538,"Black shoes for women Training & Gym Shoes For Women (Black, Whit...more",Tstar,494,0.75,4.4,97
